Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time	sigma
43	-2.5874684	8.6807785	9.181117	-14.533952	-2.3599398	9.3682	9.655131	-20.058943	147.61539	156.47	171999	-3.641088	2.9638908	17.049252	-15.625189	-3.6410744	2.9654787	16.851706	-18.043684	3.4959688	0.88123375	3327.9063272476196	0.0076507802412726774
44	-0.9398984	9.219507	9.280085	-14.259519	-1.6593013	9.040629	10.0	-22.819374	115.888885	159.74	175999	-3.6196656	2.9879403	19.901217	-15.051801	-3.6196494	2.9902902	20.084614	-17.802074	3.47981	0.8837053	3406.126838684082	0.007953479119577538
45	-2.5593264	9.148067	9.09739	-15.074262	-2.2200544	9.8900795	9.804472	-19.36572	149.0	122.92	179999	-3.6160643	3.0063968	17.007185	-14.844984	-3.6161418	3.0077412	16.454727	-15.359316	3.4763408	0.8609783	3482.3873851299286	0.007788975184777519
46	-1.1403972	8.89367	9.121294	-18.579014	-1.1125741	8.558753	9.490096	-19.908787	169.375	166.03	183999	-3.6151648	3.008805	19.055944	-14.192694	-3.6150641	3.0109956	18.214966	-14.364964	3.4731488	0.89825046	3561.4849257469177	0.007781193990786733
47	-1.5143532	10.07979	10.0	-20.714434	-3.492849	9.579521	9.689821	-18.444067	131.6	141.82	187999	-3.6359344	2.9770384	16.559978	-15.223298	-3.6359203	2.9782603	17.468615	-15.875574	3.4932187	0.85192406	3639.0623915195465	0.007470104377376479
48	-2.541596	8.644641	9.226912	-14.967409	-1.479537	9.562987	9.853731	-23.395754	146.14285	152.39	191999	-3.6807404	2.9902477	17.73886	-16.35942	-3.6807132	2.9927676	17.883484	-15.537024	3.5469608	0.8604607	3716.718727827072	0.007921744579098772
49	-0.15961409	7.5979276	9.493373	-13.250528	-1.9600556	9.451526	9.942965	-18.002771	158.375	142.48	195999	-3.6975229	2.987232	17.170246	-14.838112	-3.6974876	2.9894097	18.926104	-15.186447	3.5628316	0.8310694	3795.1299815177917	0.007605035798728492
50	-0.4467856	9.771757	9.562776	-25.319824	-1.2731299	8.728551	10.0	-20.65763	136.2258	151.94	199999	-3.6870263	3.001672	17.92012	-15.939053	-3.6869762	3.003462	16.463518	-15.462468	3.5522182	0.83006567	3873.0014972686768	0.007597438360368125
51	2.4265409	6.9978724	9.552055	-12.250103	0.97870517	9.135594	9.847495	-17.316467	140.74074	143.11	203999	-3.6658108	3.0465522	16.097212	-14.611908	-3.6657052	3.0489838	16.191898	-15.227737	3.5235922	0.8522153	3949.9066569805145	0.00774240446694458
52	-1.9007282	8.16391	9.339483	-14.934846	-1.599325	10.018734	9.836374	-25.167793	171.875	146.58	207999	-3.6655543	3.11758	16.993202	-14.315708	-3.6656072	3.1196477	16.986547	-14.530031	3.5242739	0.87291807	4027.1156980991364	0.007582266245610659
53	-3.337605	8.640766	9.434398	-17.127924	-0.79960245	9.668832	9.914845	-20.354088	170.52174	141.15	211999	-3.6764956	3.1203887	16.40185	-13.956666	-3.6763732	3.122425	17.04621	-14.3364935	3.540716	0.8911729	4104.925473451614	0.007882254405664434
